fecha,escenario,variable,valor,unidad,fuente,modulo_origen,fecha_generacion
2026-04-01,adverso_hipotetico,crecimiento,1.284389159174033,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-04-01,adverso_hipotetico,inflacion,7.5027958463584685,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-04-01,adverso_hipotetico,interbancaria,10.337638194331351,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-04-01,adverso_hipotetico,deprec_fx,13.99174275143455,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-04-01,adverso_hipotetico,embi,5.057747709114851,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-05-01,adverso_hipotetico,crecimiento,1.1532684031359608,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-05-01,adverso_hipotetico,inflacion,7.428597169029921,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-05-01,adverso_hipotetico,interbancaria,10.505307701402982,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-05-01,adverso_hipotetico,deprec_fx,14.021694739783703,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-05-01,adverso_hipotetico,embi,5.316284086881819,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-06-01,adverso_hipotetico,crecimiento,1.0144892225462288,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-06-01,adverso_hipotetico,inflacion,7.338021731234759,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-06-01,adverso_hipotetico,interbancaria,10.627041372966426,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-06-01,adverso_hipotetico,deprec_fx,14.033335162816226,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-06-01,adverso_hipotetico,embi,5.5316248202344,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-07-01,adverso_hipotetico,crecimiento,-0.11273311737727232,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-07-01,adverso_hipotetico,inflacion,8.739031396764302,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-07-01,adverso_hipotetico,interbancaria,12.207218044807387,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-07-01,adverso_hipotetico,deprec_fx,12.03536147463509,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-07-01,adverso_hipotetico,embi,7.206506237058827,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-08-01,adverso_hipotetico,crecimiento,-0.21977440147119065,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-08-01,adverso_hipotetico,inflacion,8.63792024907617,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-08-01,adverso_hipotetico,interbancaria,12.25161600548325,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-08-01,adverso_hipotetico,deprec_fx,12.034072461303676,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-08-01,adverso_hipotetico,embi,7.344467130089251,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-09-01,adverso_hipotetico,crecimiento,-0.30318987424289334,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-09-01,adverso_hipotetico,inflacion,8.539451460186145,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-09-01,adverso_hipotetico,interbancaria,12.26615973098799,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-09-01,adverso_hipotetico,deprec_fx,12.032972286182364,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-09-01,adverso_hipotetico,embi,7.449561718382791,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-10-01,adverso_hipotetico,crecimiento,-0.3624644635490748,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-10-01,adverso_hipotetico,inflacion,8.446996426710934,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-10-01,adverso_hipotetico,interbancaria,12.256493641592684,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-10-01,adverso_hipotetico,deprec_fx,12.033459369906266,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-10-01,adverso_hipotetico,embi,7.5261019959957105,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-11-01,adverso_hipotetico,crecimiento,-0.3988364200740424,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-11-01,adverso_hipotetico,inflacion,8.362747713203522,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-11-01,adverso_hipotetico,interbancaria,12.227811952953362,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-11-01,adverso_hipotetico,deprec_fx,12.035610238588456,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-11-01,adverso_hipotetico,embi,7.578418510203952,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2026-12-01,adverso_hipotetico,crecimiento,-0.4145682387651757,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-12-01,adverso_hipotetico,inflacion,8.287959727337151,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-12-01,adverso_hipotetico,interbancaria,12.18477528912676,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-12-01,adverso_hipotetico,deprec_fx,12.038798125220872,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2026-12-01,adverso_hipotetico,embi,7.610666731018377,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-01-01,adverso_hipotetico,crecimiento,1.587543655463128,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-01-01,adverso_hipotetico,inflacion,7.223175598399754,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-01-01,adverso_hipotetico,interbancaria,11.131471011283155,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-01-01,adverso_hipotetico,deprec_fx,9.042116645323745,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-01-01,adverso_hipotetico,embi,6.626691323353941,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-02-01,adverso_hipotetico,crecimiento,1.6045046283914548,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-02-01,adverso_hipotetico,inflacion,7.168420596625909,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-02-01,adverso_hipotetico,interbancaria,11.0714053719557,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-02-01,adverso_hipotetico,deprec_fx,9.044642923861609,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-02-01,adverso_hipotetico,embi,6.62994547182842,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-03-01,adverso_hipotetico,crecimiento,1.633347327194464,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-03-01,adverso_hipotetico,inflacion,7.123357567926147,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-03-01,adverso_hipotetico,interbancaria,11.007520573867147,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-03-01,adverso_hipotetico,deprec_fx,9.04558419509025,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-03-01,adverso_hipotetico,embi,6.623454927441604,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-04-01,adverso_hipotetico,crecimiento,1.6712764001926725,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-04-01,adverso_hipotetico,inflacion,7.087407295985415,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-04-01,adverso_hipotetico,interbancaria,10.942229921643507,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-04-01,adverso_hipotetico,deprec_fx,9.044345670506615,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-04-01,adverso_hipotetico,embi,6.609814717098598,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-05-01,adverso_hipotetico,crecimiento,1.7157544018197526,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-05-01,adverso_hipotetico,inflacion,7.0598393912323365,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-05-01,adverso_hipotetico,interbancaria,10.877464560156344,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-05-01,adverso_hipotetico,deprec_fx,9.040548276581433,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-05-01,adverso_hipotetico,embi,6.5912076519959655,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-06-01,adverso_hipotetico,crecimiento,1.764545739841382,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-06-01,adverso_hipotetico,inflacion,7.039839635510564,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-06-01,adverso_hipotetico,interbancaria,10.814726287287996,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-06-01,adverso_hipotetico,deprec_fx,9.034016609799195,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-06-01,adverso_hipotetico,embi,6.56943600112607,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-07-01,adverso_hipotetico,crecimiento,2.815731516049017,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-07-01,adverso_hipotetico,inflacion,5.52655906413764,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-07-01,adverso_hipotetico,interbancaria,9.25514222209475,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-07-01,adverso_hipotetico,deprec_fx,7.024750995409338,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-07-01,adverso_hipotetico,embi,5.5459599899767085,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-08-01,adverso_hipotetico,crecimiento,2.8677048805522047,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-08-01,adverso_hipotetico,inflacion,5.519149131494666,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-08-01,adverso_hipotetico,interbancaria,9.199518361650163,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-08-01,adverso_hipotetico,deprec_fx,7.012892773137378,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-08-01,adverso_hipotetico,embi,5.521938743716328,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-09-01,adverso_hipotetico,crecimiento,2.9191539553783694,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-09-01,adverso_hipotetico,inflacion,5.516786386339757,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-09-01,adverso_hipotetico,interbancaria,9.148390107231062,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-09-01,adverso_hipotetico,deprec_fx,6.99868854107199,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-09-01,adverso_hipotetico,embi,5.498270816824961,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-10-01,adverso_hipotetico,crecimiento,2.969037396939078,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-10-01,adverso_hipotetico,inflacion,5.518689291426529,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-10-01,adverso_hipotetico,interbancaria,9.102068642027085,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-10-01,adverso_hipotetico,deprec_fx,6.982456736251051,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-10-01,adverso_hipotetico,embi,5.475632565797971,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-11-01,adverso_hipotetico,crecimiento,3.0165561633008835,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-11-01,adverso_hipotetico,inflacion,5.524129183858044,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-11-01,adverso_hipotetico,interbancaria,9.060682618565725,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-11-01,adverso_hipotetico,deprec_fx,6.964558340408828,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-11-01,adverso_hipotetico,embi,5.454513401643348,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
2027-12-01,adverso_hipotetico,crecimiento,3.0611239358554396,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-12-01,adverso_hipotetico,inflacion,5.532436876885763,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-12-01,adverso_hipotetico,interbancaria,9.02421500693141,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-12-01,adverso_hipotetico,deprec_fx,6.945372456927165,porcentaje,VAR baseline + shock hipotético,M3,2026-05-05
2027-12-01,adverso_hipotetico,embi,5.435247483474448,puntos_base,VAR baseline + shock hipotético,M3,2026-05-05
