"","instrumento","fund","rate","year","month","file"
"3243","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","JMMB_BDI",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3244","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","POPULAR",0.000873,2025,"Septiembre","tasas_2025_78.xlsx"
"3245","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","RESERVAS",0.001029,2025,"Septiembre","tasas_2025_78.xlsx"
"3246","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","ROMANA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3247","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","SIEMBRA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3248","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","TOTAL_CCI",0.000891300997930247,2025,"Septiembre","tasas_2025_78.xlsx"
"3249","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","RESERVAS-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3250","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","BANCO_CENTRAL-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3251","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3252","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","TOTAL_SISTEMA",0.000891300997930247,2025,"Septiembre","tasas_2025_78.xlsx"
"3253","Certificados de Depósito EIF1","ATLÁNTICO",0.000992,2025,"Septiembre","tasas_2025_78.xlsx"
"3254","Certificados de Depósito EIF1","CRECER",0.000596,2025,"Septiembre","tasas_2025_78.xlsx"
"3255","Certificados de Depósito EIF1","JMMB_BDI",0.000925,2025,"Septiembre","tasas_2025_78.xlsx"
"3256","Certificados de Depósito EIF1","POPULAR",0.000875,2025,"Septiembre","tasas_2025_78.xlsx"
"3257","Certificados de Depósito EIF1","RESERVAS",0.000672,2025,"Septiembre","tasas_2025_78.xlsx"
"3258","Certificados de Depósito EIF1","ROMANA",0.001108,2025,"Septiembre","tasas_2025_78.xlsx"
"3259","Certificados de Depósito EIF1","SIEMBRA",0.000838,2025,"Septiembre","tasas_2025_78.xlsx"
"3260","Certificados de Depósito EIF1","TOTAL_CCI",0.000830326523025217,2025,"Septiembre","tasas_2025_78.xlsx"
"3261","Certificados de Depósito EIF1","RESERVAS-R3",0.00087,2025,"Septiembre","tasas_2025_78.xlsx"
"3262","Certificados de Depósito EIF1","BANCO_CENTRAL-R3",0.001245,2025,"Septiembre","tasas_2025_78.xlsx"
"3263","Certificados de Depósito EIF1","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000737,2025,"Septiembre","tasas_2025_78.xlsx"
"3264","Certificados de Depósito EIF1","TOTAL_SISTEMA",0.000838665635336772,2025,"Septiembre","tasas_2025_78.xlsx"
"3265","Certificados Inversión Especial BCRD2","ATLÁNTICO",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3266","Certificados Inversión Especial BCRD2","CRECER",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3267","Certificados Inversión Especial BCRD2","JMMB_BDI",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3268","Certificados Inversión Especial BCRD2","POPULAR",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3269","Certificados Inversión Especial BCRD2","RESERVAS",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3270","Certificados Inversión Especial BCRD2","ROMANA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3271","Certificados Inversión Especial BCRD2","SIEMBRA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3272","Certificados Inversión Especial BCRD2","TOTAL_CCI",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3273","Certificados Inversión Especial BCRD2","RESERVAS-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3274","Certificados Inversión Especial BCRD2","BANCO_CENTRAL-R3",0.001494,2025,"Septiembre","tasas_2025_78.xlsx"
"3275","Certificados Inversión Especial BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3276","Certificados Inversión Especial BCRD2","TOTAL_SISTEMA",0.001494,2025,"Septiembre","tasas_2025_78.xlsx"
"3277","Cuotas de Participación de Fondos de Inversión4","ATLÁNTICO",0.000815,2025,"Septiembre","tasas_2025_78.xlsx"
"3278","Cuotas de Participación de Fondos de Inversión4","CRECER",0.000975,2025,"Septiembre","tasas_2025_78.xlsx"
"3279","Cuotas de Participación de Fondos de Inversión4","JMMB_BDI",0.000544,2025,"Septiembre","tasas_2025_78.xlsx"
"3280","Cuotas de Participación de Fondos de Inversión4","POPULAR",0.000968,2025,"Septiembre","tasas_2025_78.xlsx"
"3281","Cuotas de Participación de Fondos de Inversión4","RESERVAS",0.00099,2025,"Septiembre","tasas_2025_78.xlsx"
"3282","Cuotas de Participación de Fondos de Inversión4","ROMANA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3283","Cuotas de Participación de Fondos de Inversión4","SIEMBRA",0.000931,2025,"Septiembre","tasas_2025_78.xlsx"
"3284","Cuotas de Participación de Fondos de Inversión4","TOTAL_CCI",0.000969006176648561,2025,"Septiembre","tasas_2025_78.xlsx"
"3285","Cuotas de Participación de Fondos de Inversión4","RESERVAS-R3",0.000698,2025,"Septiembre","tasas_2025_78.xlsx"
"3286","Cuotas de Participación de Fondos de Inversión4","BANCO_CENTRAL-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3287","Cuotas de Participación de Fondos de Inversión4","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000769,2025,"Septiembre","tasas_2025_78.xlsx"
"3288","Cuotas de Participación de Fondos de Inversión4","TOTAL_SISTEMA",0.000942339756439396,2025,"Septiembre","tasas_2025_78.xlsx"
"3289","Cuotas de Participación de Fondos de Mutuos","ATLÁNTICO",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3290","Cuotas de Participación de Fondos de Mutuos","CRECER",0.000984,2025,"Septiembre","tasas_2025_78.xlsx"
"3291","Cuotas de Participación de Fondos de Mutuos","JMMB_BDI",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3292","Cuotas de Participación de Fondos de Mutuos","POPULAR",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3293","Cuotas de Participación de Fondos de Mutuos","RESERVAS",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3294","Cuotas de Participación de Fondos de Mutuos","ROMANA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3295","Cuotas de Participación de Fondos de Mutuos","SIEMBRA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3296","Cuotas de Participación de Fondos de Mutuos","TOTAL_CCI",0.000984,2025,"Septiembre","tasas_2025_78.xlsx"
"3297","Cuotas de Participación de Fondos de Mutuos","RESERVAS-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3298","Cuotas de Participación de Fondos de Mutuos","BANCO_CENTRAL-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3299","Cuotas de Participación de Fondos de Mutuos","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3300","Cuotas de Participación de Fondos de Mutuos","TOTAL_SISTEMA",0.000984,2025,"Septiembre","tasas_2025_78.xlsx"
"3301","Letras BCRD2","ATLÁNTICO",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3302","Letras BCRD2","CRECER",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3303","Letras BCRD2","JMMB_BDI",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3304","Letras BCRD2","POPULAR",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3305","Letras BCRD2","RESERVAS",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3306","Letras BCRD2","ROMANA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3307","Letras BCRD2","SIEMBRA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3308","Letras BCRD2","TOTAL_CCI",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3309","Letras BCRD2","RESERVAS-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3310","Letras BCRD2","BANCO_CENTRAL-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3311","Letras BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3312","Letras BCRD2","TOTAL_SISTEMA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3313","Notas BCRD2","ATLÁNTICO",0.000852,2025,"Septiembre","tasas_2025_78.xlsx"
"3314","Notas BCRD2","CRECER",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3315","Notas BCRD2","JMMB_BDI",0.000829,2025,"Septiembre","tasas_2025_78.xlsx"
"3316","Notas BCRD2","POPULAR",0.001171,2025,"Septiembre","tasas_2025_78.xlsx"
"3317","Notas BCRD2","RESERVAS",0.000736,2025,"Septiembre","tasas_2025_78.xlsx"
"3318","Notas BCRD2","ROMANA",0.000703,2025,"Septiembre","tasas_2025_78.xlsx"
"3319","Notas BCRD2","SIEMBRA",0.001083,2025,"Septiembre","tasas_2025_78.xlsx"
"3320","Notas BCRD2","TOTAL_CCI",0.00107760261051619,2025,"Septiembre","tasas_2025_78.xlsx"
"3321","Notas BCRD2","RESERVAS-R3",0.001147,2025,"Septiembre","tasas_2025_78.xlsx"
"3322","Notas BCRD2","BANCO_CENTRAL-R3",0.001061,2025,"Septiembre","tasas_2025_78.xlsx"
"3323","Notas BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000815,2025,"Septiembre","tasas_2025_78.xlsx"
"3324","Notas BCRD2","TOTAL_SISTEMA",0.00107598222166623,2025,"Septiembre","tasas_2025_78.xlsx"
"3325","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","ATLÁNTICO",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3326","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","CRECER",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3327","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","JMMB_BDI",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3328","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","POPULAR",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3329","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","RESERVAS",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3330","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","ROMANA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3331","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","SIEMBRA",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3332","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","TOTAL_CCI",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3333","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","RESERVAS-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3334","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","BANCO_CENTRAL-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3335","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3336","Valores representativos de capital emitidos por Fideicomisos de oferta pública5","TOTAL_SISTEMA",0.000882,2025,"Septiembre","tasas_2025_78.xlsx"
"3337","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","ATLÁNTICO",0.001179,2025,"Septiembre","tasas_2025_78.xlsx"
"3338","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","CRECER",0.000955,2025,"Septiembre","tasas_2025_78.xlsx"
"3339","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","JMMB_BDI",0.000925,2025,"Septiembre","tasas_2025_78.xlsx"
"3340","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","POPULAR",0.001117,2025,"Septiembre","tasas_2025_78.xlsx"
"3341","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","RESERVAS",0.001152,2025,"Septiembre","tasas_2025_78.xlsx"
"3342","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","ROMANA",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3343","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","SIEMBRA",0.00115,2025,"Septiembre","tasas_2025_78.xlsx"
"3344","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","TOTAL_CCI",0.00102515824772222,2025,"Septiembre","tasas_2025_78.xlsx"
"3345","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","RESERVAS-R3",0.000505,2025,"Septiembre","tasas_2025_78.xlsx"
"3346","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","BANCO_CENTRAL-R3",0,2025,"Septiembre","tasas_2025_78.xlsx"
"3347","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","FONDO_DE_SOLIDARIDAD_SOCIAL",0.001148,2025,"Septiembre","tasas_2025_78.xlsx"
"3348","Valores representativos de deuda emitidos por Fideicomisos de oferta pública","TOTAL_SISTEMA",0.00103444247693434,2025,"Septiembre","tasas_2025_78.xlsx"
"3349","* Datos preliminares.","ATLÁNTICO",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3350","* Datos preliminares.","CRECER",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3351","* Datos preliminares.","JMMB_BDI",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3352","* Datos preliminares.","POPULAR",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3353","* Datos preliminares.","RESERVAS",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3354","* Datos preliminares.","ROMANA",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3355","* Datos preliminares.","SIEMBRA",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3356","* Datos preliminares.","TOTAL_CCI",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3357","* Datos preliminares.","RESERVAS-R3",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3358","* Datos preliminares.","BANCO_CENTRAL-R3",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3359","* Datos preliminares.","FONDO_DE_SOLIDARIDAD_SOCIAL",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3360","* Datos preliminares.","TOTAL_SISTEMA",NA,2025,"Septiembre","tasas_2025_78.xlsx"
"3361","Acciones de oferta pública 6","ATLÁNTICO",0.000593,2025,"Octubre","tasas_2025_78.xlsx"
"3362","Acciones de oferta pública 6","CRECER",0.000573,2025,"Octubre","tasas_2025_78.xlsx"
"3363","Acciones de oferta pública 6","JMMB_BDI",0.000593,2025,"Octubre","tasas_2025_78.xlsx"
"3364","Acciones de oferta pública 6","POPULAR",0,2025,"Octubre","tasas_2025_78.xlsx"
"3365","Acciones de oferta pública 6","RESERVAS",0.000593,2025,"Octubre","tasas_2025_78.xlsx"
"3366","Acciones de oferta pública 6","ROMANA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3367","Acciones de oferta pública 6","SIEMBRA",0.000593,2025,"Octubre","tasas_2025_78.xlsx"
"3368","Acciones de oferta pública 6","TOTAL_CCI",0.000586252735921091,2025,"Octubre","tasas_2025_78.xlsx"
"3369","Acciones de oferta pública 6","RESERVAS-R3",0,2025,"Octubre","tasas_2025_78.xlsx"
"3370","Acciones de oferta pública 6","BANCO_CENTRAL-R3",0.000593,2025,"Octubre","tasas_2025_78.xlsx"
"3371","Acciones de oferta pública 6","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Octubre","tasas_2025_78.xlsx"
"3372","Acciones de oferta pública 6","TOTAL_SISTEMA",0.000586252784894038,2025,"Octubre","tasas_2025_78.xlsx"
"3373","Bonos Ministerio de Hacienda","ATLÁNTICO",0.000598,2025,"Octubre","tasas_2025_78.xlsx"
"3374","Bonos Ministerio de Hacienda","CRECER",0.000674,2025,"Octubre","tasas_2025_78.xlsx"
"3375","Bonos Ministerio de Hacienda","JMMB_BDI",0.000566,2025,"Octubre","tasas_2025_78.xlsx"
"3376","Bonos Ministerio de Hacienda","POPULAR",0.000671,2025,"Octubre","tasas_2025_78.xlsx"
"3377","Bonos Ministerio de Hacienda","RESERVAS",0.000681,2025,"Octubre","tasas_2025_78.xlsx"
"3378","Bonos Ministerio de Hacienda","ROMANA",0.000837,2025,"Octubre","tasas_2025_78.xlsx"
"3379","Bonos Ministerio de Hacienda","SIEMBRA",0.000713,2025,"Octubre","tasas_2025_78.xlsx"
"3380","Bonos Ministerio de Hacienda","TOTAL_CCI",0.000681596760279926,2025,"Octubre","tasas_2025_78.xlsx"
"3381","Bonos Ministerio de Hacienda","RESERVAS-R3",0.000656,2025,"Octubre","tasas_2025_78.xlsx"
"3382","Bonos Ministerio de Hacienda","BANCO_CENTRAL-R3",0.000694,2025,"Octubre","tasas_2025_78.xlsx"
"3383","Bonos Ministerio de Hacienda","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000647,2025,"Octubre","tasas_2025_78.xlsx"
"3384","Bonos Ministerio de Hacienda","TOTAL_SISTEMA",0.00067894048303962,2025,"Octubre","tasas_2025_78.xlsx"
"3385","Bonos EIF 1","ATLÁNTICO",0.001113,2025,"Octubre","tasas_2025_78.xlsx"
"3386","Bonos EIF 1","CRECER",0.001016,2025,"Octubre","tasas_2025_78.xlsx"
"3387","Bonos EIF 1","JMMB_BDI",0.000997,2025,"Octubre","tasas_2025_78.xlsx"
"3388","Bonos EIF 1","POPULAR",0.001016,2025,"Octubre","tasas_2025_78.xlsx"
"3389","Bonos EIF 1","RESERVAS",0.001013,2025,"Octubre","tasas_2025_78.xlsx"
"3390","Bonos EIF 1","ROMANA",0.001,2025,"Octubre","tasas_2025_78.xlsx"
"3391","Bonos EIF 1","SIEMBRA",0.001013,2025,"Octubre","tasas_2025_78.xlsx"
"3392","Bonos EIF 1","TOTAL_CCI",0.00101605410493527,2025,"Octubre","tasas_2025_78.xlsx"
"3393","Bonos EIF 1","RESERVAS-R3",0.001045,2025,"Octubre","tasas_2025_78.xlsx"
"3394","Bonos EIF 1","BANCO_CENTRAL-R3",0.000954,2025,"Octubre","tasas_2025_78.xlsx"
"3395","Bonos EIF 1","FONDO_DE_SOLIDARIDAD_SOCIAL",0.001026,2025,"Octubre","tasas_2025_78.xlsx"
"3396","Bonos EIF 1","TOTAL_SISTEMA",0.00101652077749757,2025,"Octubre","tasas_2025_78.xlsx"
"3397","Bonos Empresas","ATLÁNTICO",0.001005,2025,"Octubre","tasas_2025_78.xlsx"
"3398","Bonos Empresas","CRECER",0.001494,2025,"Octubre","tasas_2025_78.xlsx"
"3399","Bonos Empresas","JMMB_BDI",0.001087,2025,"Octubre","tasas_2025_78.xlsx"
"3400","Bonos Empresas","POPULAR",0.001047,2025,"Octubre","tasas_2025_78.xlsx"
"3401","Bonos Empresas","RESERVAS",0.001444,2025,"Octubre","tasas_2025_78.xlsx"
"3402","Bonos Empresas","ROMANA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3403","Bonos Empresas","SIEMBRA",0.000623,2025,"Octubre","tasas_2025_78.xlsx"
"3404","Bonos Empresas","TOTAL_CCI",0.00109752266772538,2025,"Octubre","tasas_2025_78.xlsx"
"3405","Bonos Empresas","RESERVAS-R3",0.000937,2025,"Octubre","tasas_2025_78.xlsx"
"3406","Bonos Empresas","BANCO_CENTRAL-R3",0.000838,2025,"Octubre","tasas_2025_78.xlsx"
"3407","Bonos Empresas","FONDO_DE_SOLIDARIDAD_SOCIAL",0.00078,2025,"Octubre","tasas_2025_78.xlsx"
"3408","Bonos Empresas","TOTAL_SISTEMA",0.00107687094343676,2025,"Octubre","tasas_2025_78.xlsx"
"3409","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","ATLÁNTICO",0,2025,"Octubre","tasas_2025_78.xlsx"
"3410","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","CRECER",0.000857,2025,"Octubre","tasas_2025_78.xlsx"
"3411","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","JMMB_BDI",0,2025,"Octubre","tasas_2025_78.xlsx"
"3412","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","POPULAR",0.000873,2025,"Octubre","tasas_2025_78.xlsx"
"3413","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","RESERVAS",0.001029,2025,"Octubre","tasas_2025_78.xlsx"
"3414","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","ROMANA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3415","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","SIEMBRA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3416","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","TOTAL_CCI",0.000891340568302322,2025,"Octubre","tasas_2025_78.xlsx"
"3417","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","RESERVAS-R3",0,2025,"Octubre","tasas_2025_78.xlsx"
"3418","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","BANCO_CENTRAL-R3",0,2025,"Octubre","tasas_2025_78.xlsx"
"3419","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Octubre","tasas_2025_78.xlsx"
"3420","Bonos de Hacienda para financiar desarrollo de  proyectos de infraestructura","TOTAL_SISTEMA",0.000891340568302322,2025,"Octubre","tasas_2025_78.xlsx"
"3421","Certificados de Depósito EIF1","ATLÁNTICO",0.001179,2025,"Octubre","tasas_2025_78.xlsx"
"3422","Certificados de Depósito EIF1","CRECER",0.00047,2025,"Octubre","tasas_2025_78.xlsx"
"3423","Certificados de Depósito EIF1","JMMB_BDI",0.000898,2025,"Octubre","tasas_2025_78.xlsx"
"3424","Certificados de Depósito EIF1","POPULAR",0.000642,2025,"Octubre","tasas_2025_78.xlsx"
"3425","Certificados de Depósito EIF1","RESERVAS",0.000483,2025,"Octubre","tasas_2025_78.xlsx"
"3426","Certificados de Depósito EIF1","ROMANA",0.001095,2025,"Octubre","tasas_2025_78.xlsx"
"3427","Certificados de Depósito EIF1","SIEMBRA",0.00068,2025,"Octubre","tasas_2025_78.xlsx"
"3428","Certificados de Depósito EIF1","TOTAL_CCI",0.000641733944590028,2025,"Octubre","tasas_2025_78.xlsx"
"3429","Certificados de Depósito EIF1","RESERVAS-R3",0.000765,2025,"Octubre","tasas_2025_78.xlsx"
"3430","Certificados de Depósito EIF1","BANCO_CENTRAL-R3",0.001146,2025,"Octubre","tasas_2025_78.xlsx"
"3431","Certificados de Depósito EIF1","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000627,2025,"Octubre","tasas_2025_78.xlsx"
"3432","Certificados de Depósito EIF1","TOTAL_SISTEMA",0.000658792121028299,2025,"Octubre","tasas_2025_78.xlsx"
"3433","Certificados Inversión Especial BCRD2","ATLÁNTICO",0,2025,"Octubre","tasas_2025_78.xlsx"
"3434","Certificados Inversión Especial BCRD2","CRECER",0,2025,"Octubre","tasas_2025_78.xlsx"
"3435","Certificados Inversión Especial BCRD2","JMMB_BDI",0,2025,"Octubre","tasas_2025_78.xlsx"
"3436","Certificados Inversión Especial BCRD2","POPULAR",0,2025,"Octubre","tasas_2025_78.xlsx"
"3437","Certificados Inversión Especial BCRD2","RESERVAS",0,2025,"Octubre","tasas_2025_78.xlsx"
"3438","Certificados Inversión Especial BCRD2","ROMANA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3439","Certificados Inversión Especial BCRD2","SIEMBRA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3440","Certificados Inversión Especial BCRD2","TOTAL_CCI",0,2025,"Octubre","tasas_2025_78.xlsx"
"3441","Certificados Inversión Especial BCRD2","RESERVAS-R3",0,2025,"Octubre","tasas_2025_78.xlsx"
"3442","Certificados Inversión Especial BCRD2","BANCO_CENTRAL-R3",0.001494,2025,"Octubre","tasas_2025_78.xlsx"
"3443","Certificados Inversión Especial BCRD2","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Octubre","tasas_2025_78.xlsx"
"3444","Certificados Inversión Especial BCRD2","TOTAL_SISTEMA",0.001494,2025,"Octubre","tasas_2025_78.xlsx"
"3445","Cuotas de Participación de Fondos de Inversión4","ATLÁNTICO",0.000807,2025,"Octubre","tasas_2025_78.xlsx"
"3446","Cuotas de Participación de Fondos de Inversión4","CRECER",0.001291,2025,"Octubre","tasas_2025_78.xlsx"
"3447","Cuotas de Participación de Fondos de Inversión4","JMMB_BDI",0.000656,2025,"Octubre","tasas_2025_78.xlsx"
"3448","Cuotas de Participación de Fondos de Inversión4","POPULAR",0.001139,2025,"Octubre","tasas_2025_78.xlsx"
"3449","Cuotas de Participación de Fondos de Inversión4","RESERVAS",0.001091,2025,"Octubre","tasas_2025_78.xlsx"
"3450","Cuotas de Participación de Fondos de Inversión4","ROMANA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3451","Cuotas de Participación de Fondos de Inversión4","SIEMBRA",0.001201,2025,"Octubre","tasas_2025_78.xlsx"
"3452","Cuotas de Participación de Fondos de Inversión4","TOTAL_CCI",0.00116139815132756,2025,"Octubre","tasas_2025_78.xlsx"
"3453","Cuotas de Participación de Fondos de Inversión4","RESERVAS-R3",0.000705,2025,"Octubre","tasas_2025_78.xlsx"
"3454","Cuotas de Participación de Fondos de Inversión4","BANCO_CENTRAL-R3",0,2025,"Octubre","tasas_2025_78.xlsx"
"3455","Cuotas de Participación de Fondos de Inversión4","FONDO_DE_SOLIDARIDAD_SOCIAL",0.000796,2025,"Octubre","tasas_2025_78.xlsx"
"3456","Cuotas de Participación de Fondos de Inversión4","TOTAL_SISTEMA",0.00111332298208252,2025,"Octubre","tasas_2025_78.xlsx"
"3457","Cuotas de Participación de Fondos de Mutuos","ATLÁNTICO",0,2025,"Octubre","tasas_2025_78.xlsx"
"3458","Cuotas de Participación de Fondos de Mutuos","CRECER",0.000935,2025,"Octubre","tasas_2025_78.xlsx"
"3459","Cuotas de Participación de Fondos de Mutuos","JMMB_BDI",0,2025,"Octubre","tasas_2025_78.xlsx"
"3460","Cuotas de Participación de Fondos de Mutuos","POPULAR",0,2025,"Octubre","tasas_2025_78.xlsx"
"3461","Cuotas de Participación de Fondos de Mutuos","RESERVAS",0,2025,"Octubre","tasas_2025_78.xlsx"
"3462","Cuotas de Participación de Fondos de Mutuos","ROMANA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3463","Cuotas de Participación de Fondos de Mutuos","SIEMBRA",0,2025,"Octubre","tasas_2025_78.xlsx"
"3464","Cuotas de Participación de Fondos de Mutuos","TOTAL_CCI",0.000935,2025,"Octubre","tasas_2025_78.xlsx"
"3465","Cuotas de Participación de Fondos de Mutuos","RESERVAS-R3",0,2025,"Octubre","tasas_2025_78.xlsx"
"3466","Cuotas de Participación de Fondos de Mutuos","BANCO_CENTRAL-R3",0,2025,"Octubre","tasas_2025_78.xlsx"
"3467","Cuotas de Participación de Fondos de Mutuos","FONDO_DE_SOLIDARIDAD_SOCIAL",0,2025,"Octubre","tasas_2025_78.xlsx"
"3468","Cuotas de Participación de Fondos de Mutuos","TOTAL_SISTEMA",0.000935,2025,"Octubre","tasas_2025_78.xlsx"
"3469","Letras BCRD2","ATLÁNTICO",0,2025,"Octubre","tasas_2025_78.xlsx"
"3470","Letras BCRD2","CRECER",0,2025,"Octubre","tasas_2025_78.xlsx"
"3471","Letras BCRD2","JMMB_BDI",0,2025,"Octubre","tasas_2025_78.xlsx"
