"escenario","periodo","simulacion","retorno_simulado"
"muy_adverso","2026-08",8684,5.58280021521383
"muy_adverso","2026-09",8684,7.08455830669401
"muy_adverso","2026-10",8684,6.60093243213261
"muy_adverso","2026-11",8684,7.8407108035015
"muy_adverso","2026-12",8684,6.82430509516599
"muy_adverso","2026-01",8685,1.60248534945912
"muy_adverso","2026-02",8685,0.601392449946572
"muy_adverso","2026-03",8685,2.56386344078139
"muy_adverso","2026-04",8685,4.02745815197888
"muy_adverso","2026-05",8685,4.57851450217018
"muy_adverso","2026-06",8685,5.00827830309656
"muy_adverso","2026-07",8685,5.06310367593061
"muy_adverso","2026-08",8685,5.81126851044633
"muy_adverso","2026-09",8685,6.95620033954785
"muy_adverso","2026-10",8685,7.00503815755404
"muy_adverso","2026-11",8685,7.29722731508378
"muy_adverso","2026-12",8685,6.93299590537516
"muy_adverso","2026-01",8686,-1.10979670789187
"muy_adverso","2026-02",8686,3.36478265729684
"muy_adverso","2026-03",8686,2.3246798350624
"muy_adverso","2026-04",8686,4.57928756709387
"muy_adverso","2026-05",8686,5.19356178509708
"muy_adverso","2026-06",8686,5.54356040731419
"muy_adverso","2026-07",8686,6.10867310255454
"muy_adverso","2026-08",8686,6.84371779536901
"muy_adverso","2026-09",8686,6.30492735083754
"muy_adverso","2026-10",8686,6.48856800238116
"muy_adverso","2026-11",8686,5.97696069519798
"muy_adverso","2026-12",8686,7.47786015982439
"muy_adverso","2026-01",8687,2.2183160772822
"muy_adverso","2026-02",8687,4.06637453154492
"muy_adverso","2026-03",8687,2.47429757350483
"muy_adverso","2026-04",8687,4.01455862468549
"muy_adverso","2026-05",8687,5.1730146180353
"muy_adverso","2026-06",8687,6.25847295143758
"muy_adverso","2026-07",8687,7.09534192670146
"muy_adverso","2026-08",8687,6.18383956089159
"muy_adverso","2026-09",8687,7.56384699995658
"muy_adverso","2026-10",8687,5.73789899861384
"muy_adverso","2026-11",8687,7.51794187193838
"muy_adverso","2026-12",8687,7.0952432597135
"muy_adverso","2026-01",8688,-2.13387347773547
"muy_adverso","2026-02",8688,-0.379257150478747
"muy_adverso","2026-03",8688,-0.79528866186516
"muy_adverso","2026-04",8688,3.25235530681451
"muy_adverso","2026-05",8688,4.10742653265496
"muy_adverso","2026-06",8688,5.04607045071111
"muy_adverso","2026-07",8688,5.41506392688873
"muy_adverso","2026-08",8688,6.8636243313322
"muy_adverso","2026-09",8688,7.24166188938167
"muy_adverso","2026-10",8688,8.36015589165831
"muy_adverso","2026-11",8688,6.38608186699569
"muy_adverso","2026-12",8688,6.38738137993509
"muy_adverso","2026-01",8689,0.00281437637075999
"muy_adverso","2026-02",8689,1.92639212630885
"muy_adverso","2026-03",8689,2.95480751607315
"muy_adverso","2026-04",8689,4.04975017692183
"muy_adverso","2026-05",8689,3.96619299187972
"muy_adverso","2026-06",8689,5.0549511075405
"muy_adverso","2026-07",8689,5.26435265450059
"muy_adverso","2026-08",8689,7.17732426631906
"muy_adverso","2026-09",8689,5.45968728991358
"muy_adverso","2026-10",8689,8.29158458239483
"muy_adverso","2026-11",8689,7.71917307152508
"muy_adverso","2026-12",8689,7.97439994887539
"muy_adverso","2026-01",8690,3.6174329519012
"muy_adverso","2026-02",8690,2.01828693438767
"muy_adverso","2026-03",8690,2.79077497115522
"muy_adverso","2026-04",8690,3.89265776090314
"muy_adverso","2026-05",8690,3.40735918089305
"muy_adverso","2026-06",8690,3.96516485696756
"muy_adverso","2026-07",8690,6.99979876911814
"muy_adverso","2026-08",8690,7.87226859212155
"muy_adverso","2026-09",8690,5.59350779703687
"muy_adverso","2026-10",8690,8.45782407565068
"muy_adverso","2026-11",8690,7.7383554518462
"muy_adverso","2026-12",8690,7.81037004399721
"muy_adverso","2026-01",8691,-4.93892111699783
"muy_adverso","2026-02",8691,3.24461261686898
"muy_adverso","2026-03",8691,3.55741942374077
"muy_adverso","2026-04",8691,2.68533523238102
"muy_adverso","2026-05",8691,3.4068580382014
"muy_adverso","2026-06",8691,5.46506682965969
"muy_adverso","2026-07",8691,6.46786947697188
"muy_adverso","2026-08",8691,7.1285365290242
"muy_adverso","2026-09",8691,7.28025800437056
"muy_adverso","2026-10",8691,7.85244188627107
"muy_adverso","2026-11",8691,7.46186603858223
"muy_adverso","2026-12",8691,7.99122118556589
"muy_adverso","2026-01",8692,-1.01123920644176
"muy_adverso","2026-02",8692,3.1264493879528
"muy_adverso","2026-03",8692,2.41562394170874
"muy_adverso","2026-04",8692,2.90679435048865
"muy_adverso","2026-05",8692,4.63330119131816
"muy_adverso","2026-06",8692,5.11781839332092
"muy_adverso","2026-07",8692,5.7087722755796
"muy_adverso","2026-08",8692,6.27772490257643
"muy_adverso","2026-09",8692,6.72507277088568
"muy_adverso","2026-10",8692,6.89348682408851
"muy_adverso","2026-11",8692,7.30137441316713
"muy_adverso","2026-12",8692,7.44295828365711
"muy_adverso","2026-01",8693,-1.16040381168947
"muy_adverso","2026-02",8693,0.0398607776342856
"muy_adverso","2026-03",8693,4.29962565749852
"muy_adverso","2026-04",8693,3.01379957833372
"muy_adverso","2026-05",8693,4.54728007780955
"muy_adverso","2026-06",8693,4.94989663903418
"muy_adverso","2026-07",8693,5.81832144233679
"muy_adverso","2026-08",8693,6.39678468059129
"muy_adverso","2026-09",8693,7.69845613953637
"muy_adverso","2026-10",8693,7.58142403433721
"muy_adverso","2026-11",8693,6.9860027023429
"muy_adverso","2026-12",8693,8.11672851481372
"muy_adverso","2026-01",8694,-7.67980586163299
"muy_adverso","2026-02",8694,0.143819300341749
"muy_adverso","2026-03",8694,1.66622097210679
"muy_adverso","2026-04",8694,1.99806596432536
"muy_adverso","2026-05",8694,3.69778064839018
"muy_adverso","2026-06",8694,4.41805174788437
"muy_adverso","2026-07",8694,6.03338389301913
"muy_adverso","2026-08",8694,6.41308369394746
"muy_adverso","2026-09",8694,6.34272072684555
"muy_adverso","2026-10",8694,7.17205733764471
"muy_adverso","2026-11",8694,7.26144812083432
"muy_adverso","2026-12",8694,6.54171437374391
"muy_adverso","2026-01",8695,-1.65368077066189
"muy_adverso","2026-02",8695,5.02560181347156
"muy_adverso","2026-03",8695,7.46954535169669
"muy_adverso","2026-04",8695,7.27954443786495
"muy_adverso","2026-05",8695,2.97654441549657
"muy_adverso","2026-06",8695,5.24260903658389
"muy_adverso","2026-07",8695,6.35462111740461
"muy_adverso","2026-08",8695,6.07171930313676
"muy_adverso","2026-09",8695,7.17683184970509
"muy_adverso","2026-10",8695,6.03623744238554
"muy_adverso","2026-11",8695,6.679568514071
"muy_adverso","2026-12",8695,7.24997516167182
"muy_adverso","2026-01",8696,-3.97556629623745
"muy_adverso","2026-02",8696,3.90998878281441
"muy_adverso","2026-03",8696,4.02860329462072
"muy_adverso","2026-04",8696,3.13091110569999
"muy_adverso","2026-05",8696,5.5627690697203
"muy_adverso","2026-06",8696,5.4085898258026
"muy_adverso","2026-07",8696,5.30155496223327
"muy_adverso","2026-08",8696,5.15877177538547
"muy_adverso","2026-09",8696,6.58154359461855
"muy_adverso","2026-10",8696,7.41068332847329
"muy_adverso","2026-11",8696,7.28846841068168
"muy_adverso","2026-12",8696,7.02630565767107
"muy_adverso","2026-01",8697,-5.13913916606565
"muy_adverso","2026-02",8697,-1.49188886463692
"muy_adverso","2026-03",8697,2.58803592702832
"muy_adverso","2026-04",8697,4.05861848908567
"muy_adverso","2026-05",8697,5.11702848128853
"muy_adverso","2026-06",8697,5.25827217633533
"muy_adverso","2026-07",8697,5.45294475020305
"muy_adverso","2026-08",8697,6.99409611022031
"muy_adverso","2026-09",8697,7.14447764536022
"muy_adverso","2026-10",8697,8.4690939695814
"muy_adverso","2026-11",8697,7.68792961524682
"muy_adverso","2026-12",8697,7.54911140405648
"muy_adverso","2026-01",8698,4.78837635666372
"muy_adverso","2026-02",8698,1.38315175482353
"muy_adverso","2026-03",8698,2.9534061155433
"muy_adverso","2026-04",8698,4.22111479435669
"muy_adverso","2026-05",8698,4.68830332538435
"muy_adverso","2026-06",8698,5.70818781831654
"muy_adverso","2026-07",8698,5.5898260049795
"muy_adverso","2026-08",8698,5.38164480329556
"muy_adverso","2026-09",8698,6.48742880432949
"muy_adverso","2026-10",8698,6.48551342969575
"muy_adverso","2026-11",8698,7.8315344346454
"muy_adverso","2026-12",8698,6.64774053489858
"muy_adverso","2026-01",8699,1.58343567401242
"muy_adverso","2026-02",8699,2.20628641093285
"muy_adverso","2026-03",8699,3.79217826539855
"muy_adverso","2026-04",8699,4.16366365497707
"muy_adverso","2026-05",8699,4.02147805549627
"muy_adverso","2026-06",8699,6.97993579479552
"muy_adverso","2026-07",8699,4.65392592358793
"muy_adverso","2026-08",8699,5.64104774891636
"muy_adverso","2026-09",8699,6.33610290209125
"muy_adverso","2026-10",8699,8.08107299233132
"muy_adverso","2026-11",8699,7.55260585128346
"muy_adverso","2026-12",8699,7.2154314043954
"muy_adverso","2026-01",8700,2.28534069251479
"muy_adverso","2026-02",8700,3.90416611458557
"muy_adverso","2026-03",8700,0.900069591900112
"muy_adverso","2026-04",8700,4.22786097380011
"muy_adverso","2026-05",8700,4.78508288064481
"muy_adverso","2026-06",8700,4.54351094999736
"muy_adverso","2026-07",8700,7.40462315793513
"muy_adverso","2026-08",8700,6.32589142512966
"muy_adverso","2026-09",8700,7.23650165363602
"muy_adverso","2026-10",8700,8.32267087607359
"muy_adverso","2026-11",8700,8.37087952159506
"muy_adverso","2026-12",8700,7.76846309248468
"muy_adverso","2026-01",8701,1.74995751742164
"muy_adverso","2026-02",8701,0.34430945750579
"muy_adverso","2026-03",8701,0.709624081551599
"muy_adverso","2026-04",8701,2.55491339977507
"muy_adverso","2026-05",8701,5.91094693117113
"muy_adverso","2026-06",8701,3.01825602403333
"muy_adverso","2026-07",8701,5.33972992001128
"muy_adverso","2026-08",8701,6.08839574605203
"muy_adverso","2026-09",8701,7.34065386168917
"muy_adverso","2026-10",8701,6.97262534838801
"muy_adverso","2026-11",8701,7.04386833191024
"muy_adverso","2026-12",8701,7.65194054124495
"muy_adverso","2026-01",8702,-3.02186442298571
"muy_adverso","2026-02",8702,-1.00867629491945
"muy_adverso","2026-03",8702,7.37022132583606
"muy_adverso","2026-04",8702,1.36583517951096
"muy_adverso","2026-05",8702,5.96179376942019
"muy_adverso","2026-06",8702,4.86952584942898
"muy_adverso","2026-07",8702,5.26985952853521
"muy_adverso","2026-08",8702,7.7408576656048
"muy_adverso","2026-09",8702,6.34270904851206
"muy_adverso","2026-10",8702,7.44771468121282
"muy_adverso","2026-11",8702,7.34398927363612
"muy_adverso","2026-12",8702,7.97350489299285
"muy_adverso","2026-01",8703,3.15007849405135
"muy_adverso","2026-02",8703,3.16314568159903
"muy_adverso","2026-03",8703,0.225272395942779
"muy_adverso","2026-04",8703,6.28741552283065
"muy_adverso","2026-05",8703,6.91111954558231
"muy_adverso","2026-06",8703,5.31419823848084
"muy_adverso","2026-07",8703,5.82131702012486
"muy_adverso","2026-08",8703,5.54765537855997
"muy_adverso","2026-09",8703,6.94750764084246
"muy_adverso","2026-10",8703,6.65127166658408
"muy_adverso","2026-11",8703,8.63246545883918
"muy_adverso","2026-12",8703,7.48297160362449
"muy_adverso","2026-01",8704,-3.22249117017087
"muy_adverso","2026-02",8704,1.72351827193217
"muy_adverso","2026-03",8704,3.06124116855388
"muy_adverso","2026-04",8704,2.72934895099651
"muy_adverso","2026-05",8704,5.71383274811283
"muy_adverso","2026-06",8704,5.93585331171912
"muy_adverso","2026-07",8704,5.1275344222023
"muy_adverso","2026-08",8704,4.64355207971397
"muy_adverso","2026-09",8704,5.83722907978813
"muy_adverso","2026-10",8704,5.56408303442275
"muy_adverso","2026-11",8704,7.9863411868129
"muy_adverso","2026-12",8704,7.05606859173992
"muy_adverso","2026-01",8705,4.09663767163709
"muy_adverso","2026-02",8705,2.46462009486969
"muy_adverso","2026-03",8705,2.70679046054905
"muy_adverso","2026-04",8705,2.75031199119436
"muy_adverso","2026-05",8705,4.96123125197565
"muy_adverso","2026-06",8705,4.45677679683581
"muy_adverso","2026-07",8705,5.39475630630494
"muy_adverso","2026-08",8705,5.59144148166871
"muy_adverso","2026-09",8705,6.51155829731038
"muy_adverso","2026-10",8705,7.56148280453644
"muy_adverso","2026-11",8705,5.89788467823652
"muy_adverso","2026-12",8705,9.50988833492909
"muy_adverso","2026-01",8706,-0.592745374816894
"muy_adverso","2026-02",8706,2.82954850519162
"muy_adverso","2026-03",8706,4.5122884269896
"muy_adverso","2026-04",8706,2.16216289824821
"muy_adverso","2026-05",8706,4.66034521919289
"muy_adverso","2026-06",8706,4.85788140817044
"muy_adverso","2026-07",8706,5.2443490732491
"muy_adverso","2026-08",8706,6.34742812268817
"muy_adverso","2026-09",8706,7.43609563704762
"muy_adverso","2026-10",8706,6.7375748830065
"muy_adverso","2026-11",8706,7.42712527051261
"muy_adverso","2026-12",8706,7.41244617007888
"muy_adverso","2026-01",8707,-11.3033686121156
"muy_adverso","2026-02",8707,-22.1690971379247
"muy_adverso","2026-03",8707,-13.8022374958011
"muy_adverso","2026-04",8707,-14.0083313754301
"muy_adverso","2026-05",8707,31.2937927482759
"muy_adverso","2026-06",8707,-5.20437385697248
"muy_adverso","2026-07",8707,9.84615692416184
"muy_adverso","2026-08",8707,10.3341922640214
"muy_adverso","2026-09",8707,-3.04502055534187
"muy_adverso","2026-10",8707,17.9847520028832
"muy_adverso","2026-11",8707,0.511179032731517
"muy_adverso","2026-12",8707,6.84826984554177
"muy_adverso","2026-01",8708,8.69333896270123
"muy_adverso","2026-02",8708,-1.1284304619546
"muy_adverso","2026-03",8708,1.77448076604219
"muy_adverso","2026-04",8708,3.16001498147242
"muy_adverso","2026-05",8708,5.6058352857643
"muy_adverso","2026-06",8708,4.32643372477571
"muy_adverso","2026-07",8708,6.19668382344239
"muy_adverso","2026-08",8708,6.65125657385386
"muy_adverso","2026-09",8708,7.20490636816017
"muy_adverso","2026-10",8708,7.75380482648691
"muy_adverso","2026-11",8708,7.08470862951315
"muy_adverso","2026-12",8708,7.82202061129844
"muy_adverso","2026-01",8709,4.20456662699138
"muy_adverso","2026-02",8709,0.555797993173909
"muy_adverso","2026-03",8709,5.11059958297999
"muy_adverso","2026-04",8709,3.41975482213822
"muy_adverso","2026-05",8709,4.57867135975085
"muy_adverso","2026-06",8709,4.81052067755899
"muy_adverso","2026-07",8709,7.47446392176336
"muy_adverso","2026-08",8709,6.19686323028745
"muy_adverso","2026-09",8709,6.22330295631293
"muy_adverso","2026-10",8709,7.43288593612245
"muy_adverso","2026-11",8709,7.95400986976241
"muy_adverso","2026-12",8709,6.99408771659932
"muy_adverso","2026-01",8710,3.4545253317043
"muy_adverso","2026-02",8710,5.66941627001292
"muy_adverso","2026-03",8710,-2.35952409015264
"muy_adverso","2026-04",8710,8.61162942723958
"muy_adverso","2026-05",8710,8.70256109883636
"muy_adverso","2026-06",8710,11.4404845714759
"muy_adverso","2026-07",8710,5.23767648856715
"muy_adverso","2026-08",8710,6.57698286751562
"muy_adverso","2026-09",8710,6.50557882544897
"muy_adverso","2026-10",8710,6.92967470160093
"muy_adverso","2026-11",8710,7.49013459146146
"muy_adverso","2026-12",8710,7.65806770910454
"muy_adverso","2026-01",8711,-3.55974529476349
"muy_adverso","2026-02",8711,0.588752750960141
"muy_adverso","2026-03",8711,3.33547512745052
"muy_adverso","2026-04",8711,2.92375643695279
"muy_adverso","2026-05",8711,4.30615669239269
"muy_adverso","2026-06",8711,3.8368301241705
"muy_adverso","2026-07",8711,8.11769806323532
"muy_adverso","2026-08",8711,11.0201386380556
"muy_adverso","2026-09",8711,9.73266387389171
"muy_adverso","2026-10",8711,8.16532374548396
"muy_adverso","2026-11",8711,7.06060430968444
"muy_adverso","2026-12",8711,7.08053843538389
"muy_adverso","2026-01",8712,4.19881375262572
"muy_adverso","2026-02",8712,-1.20352498004358
"muy_adverso","2026-03",8712,-1.66828658359515
"muy_adverso","2026-04",8712,9.69564333511422
"muy_adverso","2026-05",8712,5.89402667527654
"muy_adverso","2026-06",8712,4.85708479231178
"muy_adverso","2026-07",8712,5.46202018942015
"muy_adverso","2026-08",8712,5.65243265973038
"muy_adverso","2026-09",8712,7.07974905014063
"muy_adverso","2026-10",8712,7.57517676898892
"muy_adverso","2026-11",8712,7.66443715418244
"muy_adverso","2026-12",8712,7.51844958792242
"muy_adverso","2026-01",8713,-4.15709899089925
"muy_adverso","2026-02",8713,-4.63316479958303
"muy_adverso","2026-03",8713,1.02381725935716
"muy_adverso","2026-04",8713,3.98558453735527
"muy_adverso","2026-05",8713,3.73911851114235
"muy_adverso","2026-06",8713,5.83561024266968
"muy_adverso","2026-07",8713,5.74297729012356
"muy_adverso","2026-08",8713,6.74295906025875
"muy_adverso","2026-09",8713,7.36861295550745
"muy_adverso","2026-10",8713,7.69065555668649
"muy_adverso","2026-11",8713,6.77832947260033
"muy_adverso","2026-12",8713,7.6186657929603
"muy_adverso","2026-01",8714,7.34291755921496
"muy_adverso","2026-02",8714,8.78769317882364
"muy_adverso","2026-03",8714,-7.27004481813157
"muy_adverso","2026-04",8714,-0.256706612295704
"muy_adverso","2026-05",8714,1.30675832992664
"muy_adverso","2026-06",8714,2.60144448660745
"muy_adverso","2026-07",8714,7.08406452604442
"muy_adverso","2026-08",8714,7.25571821969405
"muy_adverso","2026-09",8714,7.0012536099382
"muy_adverso","2026-10",8714,7.95905143640043
"muy_adverso","2026-11",8714,6.15457669694584
"muy_adverso","2026-12",8714,7.8434820073984
"muy_adverso","2026-01",8715,0.818853998631563
"muy_adverso","2026-02",8715,1.42021513980675
"muy_adverso","2026-03",8715,2.20957868052202
"muy_adverso","2026-04",8715,2.18360389978889
"muy_adverso","2026-05",8715,3.67465488740489
"muy_adverso","2026-06",8715,5.92452931679983
"muy_adverso","2026-07",8715,5.1413394569446
"muy_adverso","2026-08",8715,6.62664151230994
"muy_adverso","2026-09",8715,6.0054545644022
"muy_adverso","2026-10",8715,7.48342695391898
"muy_adverso","2026-11",8715,8.45176027117507
"muy_adverso","2026-12",8715,6.21261724516238
"muy_adverso","2026-01",8716,8.70871926754454
"muy_adverso","2026-02",8716,3.06036220114678
"muy_adverso","2026-03",8716,3.88310368608759
"muy_adverso","2026-04",8716,2.64001117958262
"muy_adverso","2026-05",8716,3.10168756140766
"muy_adverso","2026-06",8716,4.79947283585339
"muy_adverso","2026-07",8716,5.8083990128454
"muy_adverso","2026-08",8716,6.79470836760351
"muy_adverso","2026-09",8716,6.34995674456703
"muy_adverso","2026-10",8716,7.60224229943841
"muy_adverso","2026-11",8716,6.85116478673423
"muy_adverso","2026-12",8716,8.28045339559982
"muy_adverso","2026-01",8717,-5.66584606553484
"muy_adverso","2026-02",8717,2.24211427298893
"muy_adverso","2026-03",8717,2.21801792322084
"muy_adverso","2026-04",8717,4.22329652067692
"muy_adverso","2026-05",8717,3.82621285268482
"muy_adverso","2026-06",8717,6.29967147158157
"muy_adverso","2026-07",8717,6.87284627013046
"muy_adverso","2026-08",8717,5.78700625014164
"muy_adverso","2026-09",8717,7.27193824895674
"muy_adverso","2026-10",8717,8.17809580397054
"muy_adverso","2026-11",8717,7.63461588240297
"muy_adverso","2026-12",8717,8.02587491800386
"muy_adverso","2026-01",8718,-0.529569543138874
"muy_adverso","2026-02",8718,2.1440736238762
"muy_adverso","2026-03",8718,2.695303133739
"muy_adverso","2026-04",8718,4.15284807621202
"muy_adverso","2026-05",8718,3.35889799291471
"muy_adverso","2026-06",8718,3.93166046266979
"muy_adverso","2026-07",8718,6.03227943227356
"muy_adverso","2026-08",8718,6.41910593352226
"muy_adverso","2026-09",8718,6.90243730928701
"muy_adverso","2026-10",8718,7.47616489279406
"muy_adverso","2026-11",8718,6.22637097413322
"muy_adverso","2026-12",8718,8.04073520100555
"muy_adverso","2026-01",8719,-1.48845726218055
"muy_adverso","2026-02",8719,-2.80908545564732
"muy_adverso","2026-03",8719,6.60882804564615
"muy_adverso","2026-04",8719,3.40212455995426
"muy_adverso","2026-05",8719,4.47981299039238
"muy_adverso","2026-06",8719,5.0913687551815
"muy_adverso","2026-07",8719,5.72470343530757
"muy_adverso","2026-08",8719,6.92022864647929
"muy_adverso","2026-09",8719,7.94892384426741
"muy_adverso","2026-10",8719,7.61609729693664
"muy_adverso","2026-11",8719,6.51686925228135
"muy_adverso","2026-12",8719,7.44675598542279
"muy_adverso","2026-01",8720,1.33486890953233
"muy_adverso","2026-02",8720,0.993926252250004
"muy_adverso","2026-03",8720,1.25563043307401
"muy_adverso","2026-04",8720,1.98762122033458
"muy_adverso","2026-05",8720,3.28094009467657
"muy_adverso","2026-06",8720,2.37068210288243
"muy_adverso","2026-07",8720,5.1510093594632
"muy_adverso","2026-08",8720,6.7192344506459
"muy_adverso","2026-09",8720,6.97661466624136
"muy_adverso","2026-10",8720,7.07398107074763
"muy_adverso","2026-11",8720,7.00151340156987
"muy_adverso","2026-12",8720,7.28566080875395
"muy_adverso","2026-01",8721,2.34399685620702
"muy_adverso","2026-02",8721,2.44850331449747
"muy_adverso","2026-03",8721,1.84393597504408
"muy_adverso","2026-04",8721,4.23867838081296
"muy_adverso","2026-05",8721,5.26212368464794
"muy_adverso","2026-06",8721,6.38413800100537
"muy_adverso","2026-07",8721,7.81205473842615
"muy_adverso","2026-08",8721,12.367793758647
"muy_adverso","2026-09",8721,9.01123405224387
"muy_adverso","2026-10",8721,8.32111211282688
"muy_adverso","2026-11",8721,9.069408747579
"muy_adverso","2026-12",8721,7.27446375225955
"muy_adverso","2026-01",8722,-2.76705483537457
"muy_adverso","2026-02",8722,2.0251523013507
"muy_adverso","2026-03",8722,2.66000242301238
"muy_adverso","2026-04",8722,3.56660204922054
"muy_adverso","2026-05",8722,4.11939187517305
"muy_adverso","2026-06",8722,5.59276572108975
"muy_adverso","2026-07",8722,5.0588394569658
"muy_adverso","2026-08",8722,7.01409892797403
"muy_adverso","2026-09",8722,5.66534969109548
"muy_adverso","2026-10",8722,6.32661954811477
"muy_adverso","2026-11",8722,7.23290247501428
"muy_adverso","2026-12",8722,7.05227649340986
"muy_adverso","2026-01",8723,7.79124268424407
"muy_adverso","2026-02",8723,0.117222728921281
"muy_adverso","2026-03",8723,4.35207396068209
"muy_adverso","2026-04",8723,2.83620114574431
"muy_adverso","2026-05",8723,3.88171673846282
"muy_adverso","2026-06",8723,4.91291391569108
"muy_adverso","2026-07",8723,5.63174847431589
"muy_adverso","2026-08",8723,6.90545130908892
"muy_adverso","2026-09",8723,7.91301372733708
"muy_adverso","2026-10",8723,7.98942784650161
"muy_adverso","2026-11",8723,8.83610535989337
"muy_adverso","2026-12",8723,7.34448843453417
"muy_adverso","2026-01",8724,3.75092813055134
"muy_adverso","2026-02",8724,-0.126633917168277
"muy_adverso","2026-03",8724,4.67388862336301
"muy_adverso","2026-04",8724,-0.509652993058706
"muy_adverso","2026-05",8724,6.14182862834691
"muy_adverso","2026-06",8724,7.27718424067133
"muy_adverso","2026-07",8724,5.24072149912389
"muy_adverso","2026-08",8724,6.06010733843067
"muy_adverso","2026-09",8724,7.2094429080612
"muy_adverso","2026-10",8724,7.07587230990238
"muy_adverso","2026-11",8724,7.22012615717079
"muy_adverso","2026-12",8724,8.21691275540046
"muy_adverso","2026-01",8725,0.0226987883729459
"muy_adverso","2026-02",8725,1.49045462858159
"muy_adverso","2026-03",8725,2.69349543901118
"muy_adverso","2026-04",8725,2.60229370616108
"muy_adverso","2026-05",8725,4.58862759939179
"muy_adverso","2026-06",8725,5.31654981614877
"muy_adverso","2026-07",8725,6.34616962340739
"muy_adverso","2026-08",8725,5.51226579492158
"muy_adverso","2026-09",8725,5.85870699602465
"muy_adverso","2026-10",8725,7.81021855755842
"muy_adverso","2026-11",8725,7.88891134932213
"muy_adverso","2026-12",8725,7.3820035314439
"muy_adverso","2026-01",8726,2.18021412000991
"muy_adverso","2026-02",8726,1.02846719004768
"muy_adverso","2026-03",8726,2.38399584482313
"muy_adverso","2026-04",8726,3.35068445379475
"muy_adverso","2026-05",8726,4.63494994685843
"muy_adverso","2026-06",8726,5.92993963271748
"muy_adverso","2026-07",8726,5.64207320280577
"muy_adverso","2026-08",8726,5.87649899369069
"muy_adverso","2026-09",8726,6.18602775068346
"muy_adverso","2026-10",8726,7.42301577539903
"muy_adverso","2026-11",8726,7.41442910236815
"muy_adverso","2026-12",8726,8.29307651122803
"muy_adverso","2026-01",8727,2.18896530555009
"muy_adverso","2026-02",8727,3.04934460952329
"muy_adverso","2026-03",8727,1.72336275891026
"muy_adverso","2026-04",8727,2.93138955740081
"muy_adverso","2026-05",8727,4.51689127866361
"muy_adverso","2026-06",8727,5.05060236920352
"muy_adverso","2026-07",8727,6.40032870854184
"muy_adverso","2026-08",8727,6.58467651089555
"muy_adverso","2026-09",8727,6.60492773253533
"muy_adverso","2026-10",8727,6.7670917128483
"muy_adverso","2026-11",8727,6.74652552188694
"muy_adverso","2026-12",8727,7.02247084900972
"muy_adverso","2026-01",8728,4.0904964086366
"muy_adverso","2026-02",8728,-0.602997087440075
"muy_adverso","2026-03",8728,1.07475074892593
"muy_adverso","2026-04",8728,3.18483820804435
"muy_adverso","2026-05",8728,4.6782921642803
"muy_adverso","2026-06",8728,5.23113973713495
"muy_adverso","2026-07",8728,5.85098601597664
"muy_adverso","2026-08",8728,5.41964579545247
"muy_adverso","2026-09",8728,7.80822394876975
"muy_adverso","2026-10",8728,6.215944617638
"muy_adverso","2026-11",8728,9.91403543018457
"muy_adverso","2026-12",8728,8.37517930021501
"muy_adverso","2026-01",8729,11.9381353566035
"muy_adverso","2026-02",8729,5.89640757105483
"muy_adverso","2026-03",8729,9.0171927773072
"muy_adverso","2026-04",8729,10.4727947504412
"muy_adverso","2026-05",8729,-1.83916028864519
"muy_adverso","2026-06",8729,4.75119285880182
"muy_adverso","2026-07",8729,6.54494182310106
"muy_adverso","2026-08",8729,5.7815865225236
"muy_adverso","2026-09",8729,7.54042938105876
"muy_adverso","2026-10",8729,6.17493488435711
"muy_adverso","2026-11",8729,5.8315345564314
"muy_adverso","2026-12",8729,6.2587323224982
"muy_adverso","2026-01",8730,4.56901738730674
"muy_adverso","2026-02",8730,5.3096939888803
"muy_adverso","2026-03",8730,2.24405049284755
"muy_adverso","2026-04",8730,5.0057146629879
"muy_adverso","2026-05",8730,4.79695181563821
"muy_adverso","2026-06",8730,4.87720853243679
"muy_adverso","2026-07",8730,4.66716481017301
"muy_adverso","2026-08",8730,6.14274750026401
"muy_adverso","2026-09",8730,6.89784754683107
"muy_adverso","2026-10",8730,7.07772629599291
"muy_adverso","2026-11",8730,7.24928096469519
"muy_adverso","2026-12",8730,6.79405358508165
"muy_adverso","2026-01",8731,6.98942437697434
"muy_adverso","2026-02",8731,-3.59937884131361
"muy_adverso","2026-03",8731,-1.44009832758705
"muy_adverso","2026-04",8731,2.09060824002728
"muy_adverso","2026-05",8731,4.91693538843329
"muy_adverso","2026-06",8731,5.99888156608945
"muy_adverso","2026-07",8731,5.65560747052662
"muy_adverso","2026-08",8731,7.07477626131825
"muy_adverso","2026-09",8731,6.96305147353509
"muy_adverso","2026-10",8731,7.06768041874065
"muy_adverso","2026-11",8731,6.99462664840009
"muy_adverso","2026-12",8731,7.02953384014135
"muy_adverso","2026-01",8732,4.94771901051053
"muy_adverso","2026-02",8732,1.55125570756577
"muy_adverso","2026-03",8732,2.75219425573297
"muy_adverso","2026-04",8732,3.48091692226656
"muy_adverso","2026-05",8732,4.65891755490185
"muy_adverso","2026-06",8732,5.33237687045304
"muy_adverso","2026-07",8732,5.77767976326976
"muy_adverso","2026-08",8732,6.44806005915484
"muy_adverso","2026-09",8732,5.99428957344008
"muy_adverso","2026-10",8732,6.3942582724387
"muy_adverso","2026-11",8732,6.77508661268051
