instrumento,fund,rate,mes,year
Certificados de Depósito EIF1,RESERVAS-R3,8.260000000000002,5,2020
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,9.04,5,2020
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,7.290000000000001,5,2020
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.180000000000001,5,2020
Certificados Inversión Especial BCRD2,CRECER,9.139999999999999,5,2020
Certificados Inversión Especial BCRD2,JMMB_BDI,9.120000000000001,5,2020
Certificados Inversión Especial BCRD2,POPULAR,9.34,5,2020
Certificados Inversión Especial BCRD2,RESERVAS,9.32,5,2020
Certificados Inversión Especial BCRD2,ROMANA,9.25,5,2020
Certificados Inversión Especial BCRD2,SIEMBRA,9.3,5,2020
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.17,5,2020
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,11.92,5,2020
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.31,5,2020
Notas BCRD2,ATLÁNTICO,9.24,5,2020
Notas BCRD2,CRECER,9.36,5,2020
Notas BCRD2,JMMB_BDI,9.5,5,2020
Notas BCRD2,POPULAR,9.22,5,2020
Notas BCRD2,RESERVAS,9.22,5,2020
Notas BCRD2,ROMANA,9.71,5,2020
Notas BCRD2,SIEMBRA,9.180000000000001,5,2020
Notas BCRD2,RESERVAS-R3,9.180000000000001,5,2020
Notas BCRD2,BANCO_CENTRAL-R3,9.36,5,2020
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.22,5,2020
Bonos Ministerio de Hacienda,ATLÁNTICO,9.5,6,2020
Bonos Ministerio de Hacienda,CRECER,8.74,6,2020
Bonos Ministerio de Hacienda,JMMB_BDI,9.47,6,2020
Bonos Ministerio de Hacienda,POPULAR,8.28,6,2020
Bonos Ministerio de Hacienda,RESERVAS,9.030000000000001,6,2020
Bonos Ministerio de Hacienda,ROMANA,9.42,6,2020
Bonos Ministerio de Hacienda,SIEMBRA,7.86,6,2020
Bonos Ministerio de Hacienda,RESERVAS-R3,8.99,6,2020
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.379999999999999,6,2020
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.870000000000001,6,2020
Bonos EIF 1,ATLÁNTICO,9.85,6,2020
Bonos EIF 1,CRECER,10.280000000000001,6,2020
Bonos EIF 1,JMMB_BDI,10.22,6,2020
Bonos EIF 1,POPULAR,9.34,6,2020
Bonos EIF 1,RESERVAS,9.6,6,2020
Bonos EIF 1,ROMANA,10,6,2020
Bonos EIF 1,SIEMBRA,9.33,6,2020
Bonos EIF 1,RESERVAS-R3,8.799999999999999,6,2020
Bonos EIF 1,BANCO_CENTRAL-R3,10,6,2020
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.610000000000001,6,2020
Certificados de Depósito EIF1,ATLÁNTICO,8.35,6,2020
Certificados de Depósito EIF1,CRECER,0.27,6,2020
Certificados de Depósito EIF1,JMMB_BDI,8.18,6,2020
Certificados de Depósito EIF1,POPULAR,1.7500000000000002,6,2020
Certificados de Depósito EIF1,RESERVAS,7.4399999999999995,6,2020
Certificados de Depósito EIF1,ROMANA,8.25,6,2020
Certificados de Depósito EIF1,SIEMBRA,1.8800000000000001,6,2020
Certificados de Depósito EIF1,RESERVAS-R3,7.08,6,2020
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,8.55,6,2020
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,6.79,6,2020
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.17,6,2020
Certificados Inversión Especial BCRD2,CRECER,9.17,6,2020
Certificados Inversión Especial BCRD2,JMMB_BDI,9.120000000000001,6,2020
Certificados Inversión Especial BCRD2,POPULAR,9.34,6,2020
Certificados Inversión Especial BCRD2,RESERVAS,9.32,6,2020
Certificados Inversión Especial BCRD2,ROMANA,9.36,6,2020
Certificados Inversión Especial BCRD2,SIEMBRA,9.29,6,2020
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.17,6,2020
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,11.91,6,2020
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.31,6,2020
Notas BCRD2,ATLÁNTICO,9.25,6,2020
Notas BCRD2,CRECER,9.379999999999999,6,2020
Notas BCRD2,JMMB_BDI,9.5,6,2020
Notas BCRD2,POPULAR,9.22,6,2020
Notas BCRD2,RESERVAS,9.22,6,2020
Notas BCRD2,ROMANA,9.81,6,2020
Notas BCRD2,SIEMBRA,9.19,6,2020
Notas BCRD2,RESERVAS-R3,9.180000000000001,6,2020
Notas BCRD2,BANCO_CENTRAL-R3,9.36,6,2020
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.22,6,2020
Bonos Ministerio de Hacienda,ATLÁNTICO,9.49,7,2020
Bonos Ministerio de Hacienda,CRECER,8.02,7,2020
Bonos Ministerio de Hacienda,JMMB_BDI,9.5,7,2020
Bonos Ministerio de Hacienda,POPULAR,7.7700000000000005,7,2020
Bonos Ministerio de Hacienda,RESERVAS,8.83,7,2020
Bonos Ministerio de Hacienda,ROMANA,9.41,7,2020
Bonos Ministerio de Hacienda,SIEMBRA,7.48,7,2020
Bonos Ministerio de Hacienda,RESERVAS-R3,9,7,2020
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.42,7,2020
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.720000000000001,7,2020
Bonos EIF 1,ATLÁNTICO,9.700000000000001,7,2020
Bonos EIF 1,CRECER,10.17,7,2020
Bonos EIF 1,JMMB_BDI,10.22,7,2020
Bonos EIF 1,POPULAR,9.19,7,2020
Bonos EIF 1,RESERVAS,9.39,7,2020
Bonos EIF 1,ROMANA,10,7,2020
Bonos EIF 1,SIEMBRA,9.24,7,2020
Bonos EIF 1,RESERVAS-R3,8.58,7,2020
Bonos EIF 1,BANCO_CENTRAL-R3,10,7,2020
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.48,7,2020
Certificados de Depósito EIF1,ATLÁNTICO,8.27,7,2020
Certificados de Depósito EIF1,CRECER,0.59,7,2020
Certificados de Depósito EIF1,JMMB_BDI,8.290000000000001,7,2020
Certificados de Depósito EIF1,POPULAR,1.39,7,2020
Certificados de Depósito EIF1,RESERVAS,5.4399999999999995,7,2020
Certificados de Depósito EIF1,ROMANA,8.16,7,2020
Certificados de Depósito EIF1,SIEMBRA,1.6,7,2020
Certificados de Depósito EIF1,RESERVAS-R3,6.800000000000001,7,2020
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,8.37,7,2020
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,7.41,7,2020
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.17,7,2020
Certificados Inversión Especial BCRD2,CRECER,9.17,7,2020
Certificados Inversión Especial BCRD2,JMMB_BDI,9.13,7,2020
Certificados Inversión Especial BCRD2,POPULAR,9.35,7,2020
Certificados Inversión Especial BCRD2,RESERVAS,9.31,7,2020
Certificados Inversión Especial BCRD2,ROMANA,9.370000000000001,7,2020
Certificados Inversión Especial BCRD2,SIEMBRA,9.3,7,2020
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.17,7,2020
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,11.92,7,2020
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.31,7,2020
Notas BCRD2,ATLÁNTICO,9.34,7,2020
Notas BCRD2,CRECER,9.42,7,2020
Notas BCRD2,JMMB_BDI,9.69,7,2020
Notas BCRD2,POPULAR,9.31,7,2020
Notas BCRD2,RESERVAS,9.31,7,2020
Notas BCRD2,ROMANA,9.82,7,2020
Notas BCRD2,SIEMBRA,9.229999999999999,7,2020
Notas BCRD2,RESERVAS-R3,9.27,7,2020
Notas BCRD2,BANCO_CENTRAL-R3,9.45,7,2020
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.229999999999999,7,2020
Bonos Ministerio de Hacienda,ATLÁNTICO,9.51,8,2020
Bonos Ministerio de Hacienda,CRECER,7.66,8,2020
Bonos Ministerio de Hacienda,JMMB_BDI,9.47,8,2020
Bonos Ministerio de Hacienda,POPULAR,7.53,8,2020
Bonos Ministerio de Hacienda,RESERVAS,8.559999999999999,8,2020
Bonos Ministerio de Hacienda,ROMANA,9.58,8,2020
Bonos Ministerio de Hacienda,SIEMBRA,7.380000000000001,8,2020
Bonos Ministerio de Hacienda,RESERVAS-R3,8.99,8,2020
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,9.17,8,2020
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.6499999999999995,8,2020
Bonos EIF 1,ATLÁNTICO,9.700000000000001,8,2020
Bonos EIF 1,CRECER,10.17,8,2020
Bonos EIF 1,JMMB_BDI,10.22,8,2020
Bonos EIF 1,POPULAR,9.19,8,2020
Bonos EIF 1,RESERVAS,9.379999999999999,8,2020
Bonos EIF 1,ROMANA,10,8,2020
Bonos EIF 1,SIEMBRA,9.229999999999999,8,2020
Bonos EIF 1,RESERVAS-R3,8.58,8,2020
Bonos EIF 1,BANCO_CENTRAL-R3,10,8,2020
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.47,8,2020
Certificados de Depósito EIF1,ATLÁNTICO,8.129999999999999,8,2020
Certificados de Depósito EIF1,CRECER,0.38999999999999996,8,2020
Certificados de Depósito EIF1,JMMB_BDI,7.9399999999999995,8,2020
Certificados de Depósito EIF1,POPULAR,3,8,2020
Certificados de Depósito EIF1,RESERVAS,6.2700000000000005,8,2020
Certificados de Depósito EIF1,ROMANA,8.16,8,2020
Certificados de Depósito EIF1,SIEMBRA,0.8099999999999999,8,2020
Certificados de Depósito EIF1,RESERVAS-R3,6.29,8,2020
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,7.91,8,2020
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,6.68,8,2020
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.180000000000001,8,2020
Certificados Inversión Especial BCRD2,CRECER,9.2,8,2020
Certificados Inversión Especial BCRD2,JMMB_BDI,9.2,8,2020
Certificados Inversión Especial BCRD2,POPULAR,9.34,8,2020
Certificados Inversión Especial BCRD2,RESERVAS,9.31,8,2020
Certificados Inversión Especial BCRD2,ROMANA,9.379999999999999,8,2020
Certificados Inversión Especial BCRD2,SIEMBRA,9.32,8,2020
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.17,8,2020
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,11.940000000000001,8,2020
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.31,8,2020
Notas BCRD2,ATLÁNTICO,9.29,8,2020
Notas BCRD2,CRECER,9.42,8,2020
Notas BCRD2,JMMB_BDI,9.54,8,2020
Notas BCRD2,POPULAR,9.16,8,2020
Notas BCRD2,RESERVAS,9.31,8,2020
Notas BCRD2,ROMANA,9.82,8,2020
Notas BCRD2,SIEMBRA,9.229999999999999,8,2020
Notas BCRD2,RESERVAS-R3,9.09,8,2020
Notas BCRD2,BANCO_CENTRAL-R3,9.45,8,2020
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.229999999999999,8,2020
Bonos Ministerio de Hacienda,ATLÁNTICO,9.45,9,2020
Bonos Ministerio de Hacienda,CRECER,7.5600000000000005,9,2020
Bonos Ministerio de Hacienda,JMMB_BDI,9.25,9,2020
Bonos Ministerio de Hacienda,POPULAR,7.470000000000001,9,2020
Bonos Ministerio de Hacienda,RESERVAS,8.4,9,2020
Bonos Ministerio de Hacienda,ROMANA,9.67,9,2020
Bonos Ministerio de Hacienda,SIEMBRA,7.32,9,2020
Bonos Ministerio de Hacienda,RESERVAS-R3,8.5,9,2020
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,8.09,9,2020
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.59,9,2020
Bonos EIF 1,ATLÁNTICO,9.700000000000001,9,2020
Bonos EIF 1,CRECER,10.17,9,2020
Bonos EIF 1,JMMB_BDI,10.22,9,2020
Bonos EIF 1,POPULAR,9.180000000000001,9,2020
Bonos EIF 1,RESERVAS,9.379999999999999,9,2020
Bonos EIF 1,ROMANA,10,9,2020
Bonos EIF 1,SIEMBRA,9.229999999999999,9,2020
Bonos EIF 1,RESERVAS-R3,8.59,9,2020
Bonos EIF 1,BANCO_CENTRAL-R3,10,9,2020
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.47,9,2020
Certificados de Depósito EIF1,ATLÁNTICO,6.21,9,2020
Certificados de Depósito EIF1,CRECER,0.5,9,2020
Certificados de Depósito EIF1,JMMB_BDI,7.7299999999999995,9,2020
Certificados de Depósito EIF1,POPULAR,1.9800000000000002,9,2020
Certificados de Depósito EIF1,RESERVAS,5.76,9,2020
Certificados de Depósito EIF1,ROMANA,7.99,9,2020
Certificados de Depósito EIF1,SIEMBRA,1.8800000000000001,9,2020
Certificados de Depósito EIF1,RESERVAS-R3,4.52,9,2020
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,7.46,9,2020
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,3.4099999999999997,9,2020
Certificados Inversión Especial BCRD2,ATLÁNTICO,9.180000000000001,9,2020
Certificados Inversión Especial BCRD2,CRECER,9.2,9,2020
Certificados Inversión Especial BCRD2,JMMB_BDI,9.21,9,2020
Certificados Inversión Especial BCRD2,POPULAR,9.34,9,2020
Certificados Inversión Especial BCRD2,RESERVAS,9.31,9,2020
Certificados Inversión Especial BCRD2,ROMANA,9.370000000000001,9,2020
Certificados Inversión Especial BCRD2,SIEMBRA,9.32,9,2020
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.17,9,2020
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,11.93,9,2020
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.31,9,2020
Notas BCRD2,ATLÁNTICO,9.42,9,2020
Notas BCRD2,CRECER,9.25,9,2020
Notas BCRD2,JMMB_BDI,9.34,9,2020
Notas BCRD2,POPULAR,9.120000000000001,9,2020
Notas BCRD2,RESERVAS,9.120000000000001,9,2020
Notas BCRD2,ROMANA,9.83,9,2020
Notas BCRD2,SIEMBRA,9.229999999999999,9,2020
Notas BCRD2,RESERVAS-R3,9.06,9,2020
Notas BCRD2,BANCO_CENTRAL-R3,9.21,9,2020
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.15,9,2020
Bonos Ministerio de Hacienda,ATLÁNTICO,8.739127207460804,1,2021
Bonos Ministerio de Hacienda,CRECER,6.64052561696238,1,2021
Bonos Ministerio de Hacienda,JMMB_BDI,8.887845775363065,1,2021
Bonos Ministerio de Hacienda,POPULAR,6.765440963500591,1,2021
Bonos Ministerio de Hacienda,RESERVAS,7.568033470165967,1,2021
Bonos Ministerio de Hacienda,ROMANA,9.618438041780749,1,2021
Bonos Ministerio de Hacienda,SIEMBRA,6.802627240472823,1,2021
Bonos Ministerio de Hacienda,RESERVAS-R3,7.99094153216813,1,2021
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,7.4173304827831315,1,2021
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,7.005684234105734,1,2021
Bonos EIF 1,ATLÁNTICO,9.460545250661628,1,2021
Bonos EIF 1,CRECER,9.93127950912076,1,2021
Bonos EIF 1,JMMB_BDI,10.21979853899953,1,2021
Bonos EIF 1,POPULAR,8.416363328972468,1,2021
Bonos EIF 1,RESERVAS,8.684560779237197,1,2021
Bonos EIF 1,ROMANA,10,1,2021
Bonos EIF 1,SIEMBRA,8.47714396697501,1,2021
Bonos EIF 1,RESERVAS-R3,7.379812092053867,1,2021
Bonos EIF 1,BANCO_CENTRAL-R3,10,1,2021
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.83616181631813,1,2021
Certificados de Depósito EIF1,ATLÁNTICO,3.368557671588568,1,2021
Certificados de Depósito EIF1,CRECER,0.02738701449850117,1,2021
Certificados de Depósito EIF1,JMMB_BDI,3.3819771777941385,1,2021
Certificados de Depósito EIF1,POPULAR,1.1051687176148102,1,2021
Certificados de Depósito EIF1,RESERVAS,0.6448383070185532,1,2021
Certificados de Depósito EIF1,ROMANA,7.305488829790563,1,2021
Certificados de Depósito EIF1,SIEMBRA,0.35917565393109163,1,2021
Certificados de Depósito EIF1,RESERVAS-R3,1.802065692703021,1,2021
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,4.960223039888625,1,2021
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,1.9695426785658054,1,2021
Certificados Inversión Especial BCRD2,ATLÁNTICO,8.667900540106494,1,2021
Certificados Inversión Especial BCRD2,CRECER,8.640800285894489,1,2021
Certificados Inversión Especial BCRD2,JMMB_BDI,8.536772224509187,1,2021
Certificados Inversión Especial BCRD2,POPULAR,8.619057485709208,1,2021
Certificados Inversión Especial BCRD2,RESERVAS,8.772916899505805,1,2021
Certificados Inversión Especial BCRD2,ROMANA,8.02412014679895,1,2021
Certificados Inversión Especial BCRD2,SIEMBRA,9.233756004562332,1,2021
Certificados Inversión Especial BCRD2,RESERVAS-R3,9.173499431642295,1,2021
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.133153465942092,1,2021
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.08319269663765,1,2021
Letras BCRD,ATLÁNTICO,0,1,2021
Letras BCRD,CRECER,6.3910539220766855,1,2021
Letras BCRD,JMMB_BDI,6.262309032990425,1,2021
Letras BCRD,POPULAR,NA,1,2021
Letras BCRD,RESERVAS,NA,1,2021
Letras BCRD,ROMANA,0,1,2021
Letras BCRD,SIEMBRA,6.48089676573312,1,2021
Letras BCRD,RESERVAS-R3,0,1,2021
Letras BCRD,BANCO_CENTRAL-R3,6.679848066666483,1,2021
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,1,2021
Notas BCRD2,ATLÁNTICO,7.929833155584341,1,2021
Notas BCRD2,CRECER,8.086661245214225,1,2021
Notas BCRD2,JMMB_BDI,8.436568650652669,1,2021
Notas BCRD2,POPULAR,8.518952548742433,1,2021
Notas BCRD2,RESERVAS,8.545545986765601,1,2021
Notas BCRD2,ROMANA,8.351385865382003,1,2021
Notas BCRD2,SIEMBRA,8.313639207334466,1,2021
Notas BCRD2,RESERVAS-R3,8.605437976918928,1,2021
Notas BCRD2,BANCO_CENTRAL-R3,8.389945806646235,1,2021
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,8.65357846447519,1,2021
Bonos Ministerio de Hacienda,ATLÁNTICO,7.62,2,2021
Bonos Ministerio de Hacienda,CRECER,6.1490335256704,2,2021
Bonos Ministerio de Hacienda,JMMB_BDI,8.49,2,2021
Bonos Ministerio de Hacienda,POPULAR,6.45,2,2021
Bonos Ministerio de Hacienda,RESERVAS,7.298078727720254,2,2021
Bonos Ministerio de Hacienda,ROMANA,8.58,2,2021
Bonos Ministerio de Hacienda,SIEMBRA,6.12,2,2021
Bonos Ministerio de Hacienda,RESERVAS-R3,7.340000000000001,2,2021
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,7.07468113397142,2,2021
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.569999999999999,2,2021
Bonos EIF 1,ATLÁNTICO,9.51,2,2021
Bonos EIF 1,CRECER,9.923574177404728,2,2021
Bonos EIF 1,JMMB_BDI,10.22,2,2021
Bonos EIF 1,POPULAR,8.41,2,2021
Bonos EIF 1,RESERVAS,8.672702436172768,2,2021
Bonos EIF 1,ROMANA,10,2,2021
Bonos EIF 1,SIEMBRA,8.469999999999999,2,2021
Bonos EIF 1,RESERVAS-R3,7.380000000000001,2,2021
Bonos EIF 1,BANCO_CENTRAL-R3,10,2,2021
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.82,2,2021
Certificados de Depósito EIF1,ATLÁNTICO,3.6799999999999997,2,2021
Certificados de Depósito EIF1,CRECER,0.5228117614181981,2,2021
Certificados de Depósito EIF1,JMMB_BDI,3.4299999999999997,2,2021
Certificados de Depósito EIF1,POPULAR,0.97,2,2021
Certificados de Depósito EIF1,RESERVAS,0.6427158613637952,2,2021
Certificados de Depósito EIF1,ROMANA,7.12,2,2021
Certificados de Depósito EIF1,SIEMBRA,1.34,2,2021
Certificados de Depósito EIF1,RESERVAS-R3,3.25,2,2021
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,5.017546611688597,2,2021
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,2.17,2,2021
Certificados Inversión Especial BCRD2,ATLÁNTICO,8.64,2,2021
Certificados Inversión Especial BCRD2,CRECER,8.633442421818053,2,2021
Certificados Inversión Especial BCRD2,JMMB_BDI,8.540000000000001,2,2021
Certificados Inversión Especial BCRD2,POPULAR,8.61,2,2021
Certificados Inversión Especial BCRD2,RESERVAS,8.7716927336964865,2,2021
Certificados Inversión Especial BCRD2,ROMANA,8.02,2,2021
Certificados Inversión Especial BCRD2,SIEMBRA,9.229999999999999,2,2021
Certificados Inversión Especial BCRD2,RESERVAS-R3,8.92,2,2021
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.149446028711914,2,2021
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.08,2,2021
Letras BCRD,ATLÁNTICO,0,2,2021
Letras BCRD,CRECER,6.719533466213118,2,2021
Letras BCRD,JMMB_BDI,6.3100000000000005,2,2021
Letras BCRD,POPULAR,6.16,2,2021
Letras BCRD,RESERVAS,NA,2,2021
Letras BCRD,ROMANA,0,2,2021
Letras BCRD,SIEMBRA,6.529999999999999,2,2021
Letras BCRD,RESERVAS-R3,0,2,2021
Letras BCRD,BANCO_CENTRAL-R3,6.573369102403887,2,2021
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,0,2,2021
Notas BCRD2,ATLÁNTICO,7.64,2,2021
Notas BCRD2,CRECER,7.696276240132194,2,2021
Notas BCRD2,JMMB_BDI,8.06,2,2021
Notas BCRD2,POPULAR,8.129999999999999,2,2021
Notas BCRD2,RESERVAS,7.985462013952501,2,2021
Notas BCRD2,ROMANA,7.89,2,2021
Notas BCRD2,SIEMBRA,7.7299999999999995,2,2021
Notas BCRD2,RESERVAS-R3,8.309999999999999,2,2021
Notas BCRD2,BANCO_CENTRAL-R3,7.833831128566226,2,2021
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,8.23,2,2021
Bonos Ministerio de Hacienda,ATLÁNTICO,7.340000000000001,3,2021
Bonos Ministerio de Hacienda,CRECER,5.845240251825605,3,2021
Bonos Ministerio de Hacienda,JMMB_BDI,7.68,3,2021
Bonos Ministerio de Hacienda,POPULAR,6.13,3,2021
Bonos Ministerio de Hacienda,RESERVAS,5.75,3,2021
Bonos Ministerio de Hacienda,ROMANA,8.12,3,2021
Bonos Ministerio de Hacienda,SIEMBRA,5.8999999999999995,3,2021
Bonos Ministerio de Hacienda,RESERVAS-R3,7.26,3,2021
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.550000000000001,3,2021
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.59,3,2021
Bonos EIF 1,ATLÁNTICO,9.5,3,2021
Bonos EIF 1,CRECER,9.92,3,2021
Bonos EIF 1,JMMB_BDI,10.22,3,2021
Bonos EIF 1,POPULAR,8.4,3,2021
Bonos EIF 1,RESERVAS,8.67,3,2021
Bonos EIF 1,ROMANA,10,3,2021
Bonos EIF 1,SIEMBRA,8.459999999999999,3,2021
Bonos EIF 1,RESERVAS-R3,7.380000000000001,3,2021
Bonos EIF 1,BANCO_CENTRAL-R3,10,3,2021
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.82,3,2021
Certificados de Depósito EIF1,ATLÁNTICO,2.91,3,2021
Certificados de Depósito EIF1,CRECER,0.5599999999999999,3,2021
Certificados de Depósito EIF1,JMMB_BDI,5.01,3,2021
Certificados de Depósito EIF1,POPULAR,1.16,3,2021
Certificados de Depósito EIF1,RESERVAS,0.45999999999999996,3,2021
Certificados de Depósito EIF1,ROMANA,6.87,3,2021
Certificados de Depósito EIF1,SIEMBRA,3.44,3,2021
Certificados de Depósito EIF1,RESERVAS-R3,1.55,3,2021
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,4.9799999999999995,3,2021
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,2.83,3,2021
Certificados Inversión Especial BCRD2,ATLÁNTICO,8.64,3,2021
Certificados Inversión Especial BCRD2,CRECER,8.63,3,2021
Certificados Inversión Especial BCRD2,JMMB_BDI,8.540000000000001,3,2021
Certificados Inversión Especial BCRD2,POPULAR,8.62,3,2021
Certificados Inversión Especial BCRD2,RESERVAS,8.77,3,2021
Certificados Inversión Especial BCRD2,ROMANA,8.02,3,2021
Certificados Inversión Especial BCRD2,SIEMBRA,9.229999999999999,3,2021
Certificados Inversión Especial BCRD2,RESERVAS-R3,8.92,3,2021
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,12.139999999999999,3,2021
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,9.08,3,2021
Letras BCRD,ATLÁNTICO,0,3,2021
Letras BCRD,CRECER,6.76,3,2021
Letras BCRD,JMMB_BDI,6.05,3,2021
Letras BCRD,POPULAR,6.1899999999999995,3,2021
Letras BCRD,RESERVAS,6.13,3,2021
Letras BCRD,ROMANA,0,3,2021
Letras BCRD,SIEMBRA,6.41,3,2021
Letras BCRD,RESERVAS-R3,6.13,3,2021
Letras BCRD,BANCO_CENTRAL-R3,6.41,3,2021
Letras BCRD,FONDO_DE_SOLIDARIDAD_SOCIAL,6.13,3,2021
Notas BCRD2,ATLÁNTICO,7.66,3,2021
Notas BCRD2,CRECER,7.720000000000001,3,2021
Notas BCRD2,JMMB_BDI,8.07,3,2021
Notas BCRD2,POPULAR,8.129999999999999,3,2021
Notas BCRD2,RESERVAS,8.01,3,2021
Notas BCRD2,ROMANA,7.82,3,2021
Notas BCRD2,SIEMBRA,7.739999999999999,3,2021
Notas BCRD2,RESERVAS-R3,8.21,3,2021
Notas BCRD2,BANCO_CENTRAL-R3,7.829999999999999,3,2021
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,8.23,3,2021
Bonos Ministerio de Hacienda,ATLÁNTICO,7.3999999999999995,4,2021
Bonos Ministerio de Hacienda,CRECER,5.923312046275372,4,2021
Bonos Ministerio de Hacienda,JMMB_BDI,7.6499999999999995,4,2021
Bonos Ministerio de Hacienda,POPULAR,6.17,4,2021
Bonos Ministerio de Hacienda,RESERVAS,5.75,4,2021
Bonos Ministerio de Hacienda,ROMANA,8.12,4,2021
Bonos Ministerio de Hacienda,SIEMBRA,5.91,4,2021
Bonos Ministerio de Hacienda,RESERVAS-R3,7.26,4,2021
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.566867230603525,4,2021
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.6000000000000005,4,2021
Bonos EIF 1,ATLÁNTICO,10.09,4,2021
Bonos EIF 1,CRECER,9.91,4,2021
Bonos EIF 1,JMMB_BDI,10.22,4,2021
